X,Depth,Resistivity,Conductivity
281.25,3.75,47.53,0.021
283.75,3.75,45.19,0.0221
286.25,3.75,41.93,0.0238
288.75,3.75,41.06,0.0244
291.25,3.75,40.94,0.0244
293.75,3.75,41.14,0.0243
296.25,3.75,41.09,0.0243
298.75,3.75,41.66,0.024
301.25,3.75,41.72,0.024
303.75,3.75,41.92,0.0239
306.25,3.75,41.97,0.0238
308.75,3.75,42.03,0.0238
311.25,3.75,41.35,0.0242
313.75,3.75,39.21,0.0255
316.25,3.75,39.13,0.0256
318.75,3.75,39.28,0.0255
321.25,3.75,39.8,0.0251
323.75,3.75,41.73,0.024
326.25,3.75,42.7,0.0234
328.75,3.75,42.73,0.0234
331.25,3.75,42.41,0.0236
333.75,3.75,39.39,0.0254
336.25,3.75,37.71,0.0265
338.75,3.75,36.87,0.0271
341.25,3.75,36.6,0.0273
343.75,3.75,36.54,0.0274
346.25,3.75,37.35,0.0268
348.75,3.75,38.83,0.0258
351.25,3.75,38.78,0.0258
353.75,3.75,38.26,0.0261
356.25,3.75,38.03,0.0263
358.75,3.75,37.87,0.0264
361.25,3.75,37.38,0.0268
363.75,3.75,36.62,0.0273
366.25,3.75,36.37,0.0275
368.75,3.75,36.04,0.0277
371.25,3.75,34.65,0.0289
373.75,3.75,29.09,0.0344
376.25,3.75,28,0.0357
378.75,3.75,26.28,0.0381
381.25,3.75,25.36,0.0394
383.75,3.75,25.06,0.0399
386.25,3.75,24.59,0.0407
388.75,3.75,26.71,0.0374
391.25,3.75,36.93,0.0271
393.75,3.75,23.31,0.0429
396.25,3.75,23.15,0.0432
398.75,3.75,25.24,0.0396
401.25,3.75,25.29,0.0395
403.75,3.75,26.48,0.0378
406.25,3.75,26.49,0.0377
408.75,3.75,26.2,0.0382
411.25,3.75,26.24,0.0381
413.75,3.75,28,0.0357
416.25,3.75,28.72,0.0348
418.75,3.75,29.11,0.0343
421.25,3.75,29.22,0.0342
423.75,3.75,29.26,0.0342
426.25,3.75,29.56,0.0338
428.75,3.75,30.17,0.0331
431.25,3.75,30.27,0.033
433.75,3.75,31.98,0.0313
436.25,3.75,34.01,0.0294
438.75,3.75,39.36,0.0254
441.25,3.75,48.97,0.0204
443.75,3.75,52.88,0.0189
446.25,3.75,53.3,0.0188
448.75,3.75,53.59,0.0187
451.25,3.75,53.6,0.0187
453.75,3.75,37.93,0.0264
456.25,3.75,33.39,0.0299
458.75,3.75,32.15,0.0311
461.25,3.75,30.73,0.0325
463.75,3.75,27.76,0.036
