X,Depth,Resistivity,Conductivity
313.75,6.25,48.12,0.0208
316.25,6.25,46.47,0.0215
318.75,6.25,45.17,0.0221
321.25,6.25,44.75,0.0223
323.75,6.25,44.75,0.0223
326.25,6.25,45.18,0.0221
328.75,6.25,46.56,0.0215
331.25,6.25,46.7,0.0214
333.75,6.25,46.69,0.0214
336.25,6.25,46.66,0.0214
338.75,6.25,46.56,0.0215
341.25,6.25,46.45,0.0215
343.75,6.25,46.43,0.0215
346.25,6.25,51.92,0.0193
348.75,6.25,81.31,0.0123
351.25,6.25,84.89,0.0118
353.75,6.25,88.79,0.0113
356.25,6.25,74.5,0.0134
358.75,6.25,25.38,0.0394
361.25,6.25,25.22,0.0396
363.75,6.25,25.22,0.0397
366.25,6.25,31.35,0.0319
368.75,6.25,75.15,0.0133
371.25,6.25,73.06,0.0137
373.75,6.25,66.07,0.0151
376.25,6.25,49.35,0.0203
378.75,6.25,42.16,0.0237
381.25,6.25,42.27,0.0237
383.75,6.25,42.41,0.0236
386.25,6.25,42.54,0.0235
388.75,6.25,42.6,0.0235
391.25,6.25,42.56,0.0235
393.75,6.25,42.44,0.0236
396.25,6.25,42.2,0.0237
398.75,6.25,41.98,0.0238
401.25,6.25,41.72,0.024
403.75,6.25,41.45,0.0241
406.25,6.25,41.14,0.0243
408.75,6.25,40.65,0.0246
411.25,6.25,40.18,0.0249
413.75,6.25,39.96,0.025
416.25,6.25,39.85,0.0251
418.75,6.25,39.76,0.0251
421.25,6.25,39.52,0.0253
423.75,6.25,39.17,0.0255
426.25,6.25,38.83,0.0258
428.75,6.25,38.54,0.0259
431.25,6.25,38.21,0.0262
433.75,6.25,37.53,0.0266
436.25,6.25,37.16,0.0269
438.75,6.25,42.02,0.0238
441.25,6.25,50.59,0.0198
443.75,6.25,52.44,0.0191
446.25,6.25,52.41,0.0191
448.75,6.25,39.87,0.0251
451.25,6.25,28.74,0.0348
453.75,6.25,26.71,0.0374
456.25,6.25,26.72,0.0374
458.75,6.25,60.49,0.0165
461.25,6.25,63.07,0.0159
463.75,6.25,57.36,0.0174
466.25,6.25,54.37,0.0184
468.75,6.25,48.93,0.0204
471.25,6.25,45.32,0.0221
473.75,6.25,45.21,0.0221
476.25,6.25,45.13,0.0222
478.75,6.25,45.04,0.0222
481.25,6.25,45.03,0.0222
483.75,6.25,45.05,0.0222
486.25,6.25,45.03,0.0222
488.75,6.25,44.96,0.0222
491.25,6.25,44.83,0.0223
493.75,6.25,44.59,0.0224
496.25,6.25,44.15,0.0226
498.75,6.25,43.61,0.0229
501.25,6.25,43.2,0.0231
503.75,6.25,43.04,0.0232
506.25,6.25,42.95,0.0233
508.75,6.25,42.8,0.0234
511.25,6.25,42.37,0.0236
513.75,6.25,41.76,0.0239
516.25,6.25,41.33,0.0242
518.75,6.25,40.92,0.0244
521.25,6.25,40.37,0.0248
523.75,6.25,40.03,0.025
526.25,6.25,39.9,0.0251
528.75,6.25,42.45,0.0236
531.25,6.25,48.76,0.0205
533.75,6.25,50.15,0.0199
536.25,6.25,50.23,0.0199
538.75,6.25,38.28,0.0261
541.25,6.25,35.89,0.0279
543.75,6.25,35.84,0.0279
