X,Elevation,Resistivity,Conductivity
32.48,214.27,61.46,0.0163
37.48,214.22,61.77,0.0162
42.48,214.16,62.14,0.0161
47.48,214.1,62.67,0.016
52.48,214.04,63.88,0.0157
57.48,213.99,65.59,0.0152
62.48,213.93,66.4,0.0151
67.48,213.87,68.53,0.0146
72.48,213.81,71.91,0.0139
77.48,213.76,75.15,0.0133
82.48,213.7,77.8,0.0129
87.48,213.64,79.41,0.0126
92.48,213.58,79.89,0.0125
97.48,213.52,79.98,0.0125
102.48,213.47,80.01,0.0125
107.48,213.41,79.99,0.0125
112.48,213.35,79.91,0.0125
117.48,213.28,79.7,0.0125
122.48,213.22,79.08,0.0126
127.48,213.16,78.25,0.0128
132.48,213.1,77.6,0.0129
137.48,213.04,77.35,0.0129
142.48,212.98,77.18,0.013
147.48,212.92,77.05,0.013
152.48,212.86,76.94,0.013
157.48,212.79,76.85,0.013
162.48,212.73,76.78,0.013
167.48,212.67,76.74,0.013
172.48,212.61,76.69,0.013
177.48,212.55,76.63,0.013
182.48,212.49,76.53,0.0131
187.48,212.43,76.27,0.0131
192.48,212.37,75.76,0.0132
197.48,212.3,75.46,0.0133
202.48,212.28,75.43,0.0133
207.48,212.3,75.49,0.0132
212.48,212.35,75.67,0.0132
217.48,212.39,76.04,0.0132
222.48,212.44,76.67,0.013
227.48,212.48,77.29,0.0129
232.48,212.53,77.68,0.0129
237.48,212.58,78.76,0.0127
242.48,212.62,81.12,0.0123
247.48,212.67,83.59,0.012
252.48,212.71,85.3,0.0117
257.48,212.76,86.56,0.0116
262.48,212.81,88.02,0.0114
267.48,212.85,89.62,0.0112
272.48,212.9,90.96,0.011
277.48,212.94,91.5,0.0109
282.48,212.99,91.67,0.0109
287.48,213.03,91.76,0.0109
292.48,213.08,91.78,0.0109
297.48,213.13,91.72,0.0109
302.48,213.15,91.58,0.0109
307.48,213.15,91.2,0.011
312.48,213.15,89.97,0.0111
317.48,213.15,88.05,0.0114
322.48,213.15,86.48,0.0116
327.48,213.15,85.59,0.0117
332.48,213.15,85.03,0.0118
337.48,213.15,83.99,0.0119
342.48,213.15,82.91,0.0121
347.48,213.15,82.31,0.0121
352.48,213.15,81.93,0.0122
357.48,213.15,80.89,0.0124
362.48,213.15,79.18,0.0126
367.48,213.15,77.98,0.0128
372.48,213.15,77.51,0.0129
377.48,213.15,77.43,0.0129
382.48,213.15,77.43,0.0129
387.48,213.15,77.53,0.0129
392.48,213.15,77.86,0.0128
397.48,213.15,79.2,0.0126
402.48,213.12,81.77,0.0122
407.48,213.05,84.2,0.0119
412.48,212.97,85.41,0.0117
417.48,212.9,85.7,0.0117
422.48,212.82,85.94,0.0116
427.48,212.74,86.19,0.0116
432.48,212.67,86.37,0.0116
437.48,212.59,86.51,0.0116
442.48,212.51,86.61,0.0115
447.48,212.44,86.68,0.0115
452.48,212.36,86.68,0.0115
457.48,212.28,86.61,0.0115
462.48,212.21,86.3,0.0116
467.48,212.13,85.82,0.0117
472.48,212.05,85.09,0.0118
477.48,211.98,84.11,0.0119
482.48,211.9,83.31,0.012
487.48,211.83,82.73,0.0121
492.48,211.75,81.79,0.0122
497.48,211.68,81.03,0.0123
502.48,211.67,80.29,0.0125
507.48,211.7,79.75,0.0125
512.48,211.73,78.83,0.0127
517.48,211.76,77.72,0.0129
522.48,211.79,77.65,0.0129
527.48,211.82,77.76,0.0129
532.48,211.85,78.22,0.0128
537.48,211.88,78.84,0.0127
542.48,211.91,79.27,0.0126
547.48,211.94,79.65,0.0126
552.48,211.97,80.01,0.0125
557.48,212,80.73,0.0124
562.48,212.03,81.7,0.0122
567.48,212.06,82.23,0.0122
572.48,212.09,84.13,0.0119
577.48,212.12,85.73,0.0117
582.48,212.15,86.68,0.0115
587.48,212.18,87.06,0.0115
592.48,212.21,87.38,0.0114
597.48,212.24,87.75,0.0114
602.48,212.26,88.19,0.0113
607.48,212.27,88.58,0.0113
612.48,212.29,89.02,0.0112
617.48,212.3,89.27,0.0112
622.48,212.32,89.48,0.0112
627.48,212.33,89.64,0.0112
632.48,212.35,89.75,0.0111
637.48,212.36,89.84,0.0111
642.48,212.38,89.89,0.0111
647.48,212.39,89.9,0.0111
652.48,212.41,89.84,0.0111
657.48,212.42,89.71,0.0111
662.48,212.44,89.47,0.0112
667.48,212.45,88.63,0.0113
672.48,212.47,88.1,0.0114
677.48,212.48,87.21,0.0115
682.48,212.5,86.29,0.0116
687.48,212.51,85.57,0.0117
692.48,212.53,84.69,0.0118
697.48,212.54,84.14,0.0119
702.48,212.56,83.3,0.012
707.48,212.57,82.88,0.0121
712.48,212.59,82.45,0.0121
717.48,212.6,82.22,0.0122
722.48,212.62,82.04,0.0122
727.48,212.63,81.87,0.0122
732.48,212.65,81.69,0.0122
737.48,212.66,81.29,0.0123
742.48,212.68,80.97,0.0124
747.48,212.69,80.55,0.0124
752.48,212.71,79.34,0.0126
757.48,212.72,78.35,0.0128
762.48,212.74,77.52,0.0129
767.48,212.75,77.09,0.013
772.48,212.77,76.99,0.013
37.47,211.72,64.12,0.0156
44.97,211.63,66.26,0.0151
52.47,211.54,69.72,0.0143
57.47,211.49,71.82,0.0139
62.47,211.43,72.6,0.0138
67.47,211.37,74.01,0.0135
72.47,211.31,76.09,0.0131
77.47,211.26,77.79,0.0129
82.47,211.2,78.81,0.0127
87.47,211.14,79.66,0.0126
92.47,211.08,79.99,0.0125
97.47,211.02,80.08,0.0125
102.47,210.97,80.11,0.0125
107.47,210.91,80.09,0.0125
112.47,210.85,80.01,0.0125
117.47,210.78,79.87,0.0125
122.47,210.72,79.63,0.0126
127.47,210.66,79.38,0.0126
132.47,210.6,79.17,0.0126
137.47,210.54,79.01,0.0127
142.47,210.48,78.89,0.0127
147.47,210.42,78.78,0.0127
152.47,210.36,78.7,0.0127
157.47,210.29,78.64,0.0127
162.47,210.23,78.61,0.0127
167.47,210.17,78.6,0.0127
172.47,210.11,78.62,0.0127
177.47,210.05,78.66,0.0127
182.47,209.99,78.73,0.0127
187.47,209.93,78.83,0.0127
192.47,209.87,78.98,0.0127
197.47,209.8,79.18,0.0126
202.47,209.78,79.5,0.0126
207.47,209.8,79.88,0.0125
212.47,209.85,80.22,0.0125
217.47,209.89,80.58,0.0124
222.47,209.94,80.97,0.0124
227.47,209.98,81.33,0.0123
232.47,210.03,81.73,0.0122
237.47,210.08,82.59,0.0121
242.47,210.12,83.98,0.0119
247.47,210.17,85.59,0.0117
252.47,210.21,87.21,0.0115
257.47,210.26,88.64,0.0113
262.47,210.31,89.97,0.0111
267.47,210.35,91.09,0.011
272.47,210.4,91.87,0.0109
277.47,210.44,92.2,0.0108
282.47,210.49,92.32,0.0108
287.47,210.53,92.37,0.0108
292.47,210.58,92.35,0.0108
297.47,210.63,92.26,0.0108
302.47,210.65,92.1,0.0109
307.47,210.65,91.74,0.0109
312.47,210.65,90.97,0.011
